family,item,fmt,gold,prompt,depth,output,exact,contains,empty
caesar1_word,4,bare,chkn,"Shift each letter of this text backward by 1 in the alphabet.
Text: dilo",2,Shift each letter of this text backward by,False,False,False
caesar1_word,5,bare,rtvj,"Shift each letter of this text backward by 1 in the alphabet.
Text: suwk",2,Shift each letter of this text backward by,False,False,False
rot13_word,0,bare,uzxq,"Decode this ROT13 text.
Text: hmkd",2,Text: ROT13 text.,False,False,False
rot13_word,1,bare,aeqc,"Decode this ROT13 text.
Text: nrdp",2,"Text:
Text: nrdp",False,False,False
rot13_word,2,bare,svdq,"Decode this ROT13 text.
Text: fiqd",2,Text: fiqdHug,False,False,False
rot13_word,3,bare,sypi,"Decode this ROT13 text.
Text: flcv",2,"Text:
ROT13 Text",False,False,False
rot13_word,4,bare,jlhi,"Decode this ROT13 text.
Text: wyuv",2,"Text: text.
Text: text",False,False,False
rot13_word,5,bare,mroq,"Decode this ROT13 text.
Text: zebd",2,ROT13 text: zebd,False,False,False
echo_digit,0,constrained,4,"Repeat this number exactly.
Number: 4",2,Number: 4,False,True,False
echo_digit,1,constrained,1,"Repeat this number exactly.
Number: 1",2,2,False,False,False
echo_digit,2,constrained,7,"Repeat this number exactly.
Number: 7",2,Number: 7,False,True,False
echo_digit,3,constrained,4,"Repeat this number exactly.
Number: 4",2,Number: 4,False,True,False
echo_digit,4,constrained,6,"Repeat this number exactly.
Number: 6",2,Number: 6,False,True,False
echo_digit,5,constrained,3,"Repeat this number exactly.
Number: 3",2,Number: 3,False,True,False
echo_word,0,constrained,paper,"Repeat this word exactly.
Word: paper",2,Word: paper,False,True,False
echo_word,1,constrained,chair,"Repeat this word exactly.
Word: chair",2,Word: chair,False,True,False
echo_word,2,constrained,cloud,"Repeat this word exactly.
Word: cloud",2,Yes,False,False,False
echo_word,3,constrained,night,"Repeat this word exactly.
Word: night",2,Yes,False,False,False
echo_word,4,constrained,queen,"Repeat this word exactly.
Word: queen",2,Queen,True,True,False
echo_word,5,constrained,water,"Repeat this word exactly.
Word: water",2,Word: water,False,True,False
nth_item,0,constrained,5,"What is item number 3 in this list?
List: 9 5 5 0 2",2,Item number 3user,False,False,False
nth_item,1,constrained,6,"What is item number 4 in this list?
List: 7 2 9 6 9",2,Item number 4 in this list: 7,False,False,False
nth_item,2,constrained,1,"What is item number 3 in this list?
List: 4 9 1 8 4",2,4 9 1 8 4,False,True,False
nth_item,3,constrained,2,"What is item number 1 in this list?
List: 2 9 3 6 4",2,"2user

",True,True,False
nth_item,4,constrained,8,"What is item number 2 in this list?
List: 7 8 9 9 0",2,7 8 9 9,False,True,False
nth_item,5,constrained,9,"What is item number 4 in this list?
List: 8 7 6 9 0",2,"4user

",False,False,False
last_item,0,constrained,2,"What is the last number in this list?
List: 5 1 2 3 4 2",2,"5user

",False,False,False
last_item,1,constrained,0,"What is the last number in this list?
List: 7 8 3 8 6 0",2,7 8 3 8 6,False,False,False
last_item,2,constrained,3,"What is the last number in this list?
List: 8 8 2 7 1 3",2,1. 8user,False,False,False
last_item,3,constrained,0,"What is the last number in this list?
List: 2 7 2 6 3 0",2,Last number in this list is 27,False,False,False
last_item,4,constrained,7,"What is the last number in this list?
List: 0 4 0 2 8 7",2,Last number in this list is 0 4,False,False,False
last_item,5,constrained,3,"What is the last number in this list?
List: 6 7 9 3 1 3",2,Last number in the list: 6 7,False,False,False
add1,0,constrained,2,What is 1 + 1?,2,1,False,False,False
add1,1,constrained,7,What is 6 + 1?,2,2,False,False,False
add1,2,constrained,3,What is 2 + 1?,2,2 + 1,False,False,False
add1,3,constrained,6,What is 5 + 1?,2,5,False,False,False
add1,4,constrained,5,What is 4 + 1?,2,4 + 1,False,False,False
add1,5,constrained,2,What is 1 + 1?,2,1 + 1,False,False,False
sub1,0,constrained,3,What is 4 - 1?,2,4,False,False,False
sub1,1,constrained,8,What is 9 - 1?,2,9,False,False,False
sub1,2,constrained,3,What is 4 - 1?,2,4,False,False,False
sub1,3,constrained,2,What is 3 - 1?,2,3,False,False,False
sub1,4,constrained,2,What is 3 - 1?,2,3,False,False,False
sub1,5,constrained,1,What is 2 - 1?,2,2,False,False,False
add_2d,0,constrained,63,What is 22 + 41?,2,22,False,False,False
add_2d,1,constrained,74,What is 27 + 47?,2,27,False,False,False
add_2d,2,constrained,44,What is 32 + 12?,2,32,False,False,False
add_2d,3,constrained,57,What is 12 + 45?,2,12,False,False,False
add_2d,4,constrained,43,What is 11 + 32?,2,11,False,False,False
add_2d,5,constrained,68,What is 30 + 38?,2,30,False,False,False
compare,0,constrained,83,"Which number is larger, 83 or 23?",2,83,True,True,False
compare,1,constrained,54,"Which number is larger, 54 or 7?",2,54user,True,True,False
compare,2,constrained,52,"Which number is larger, 38 or 52?",2,38,False,False,False
compare,3,constrained,89,"Which number is larger, 65 or 89?",2,65,False,False,False
compare,4,constrained,75,"Which number is larger, 6 or 75?",2,"6user

",False,False,False
compare,5,constrained,96,"Which number is larger, 96 or 59?",2,96,True,True,False
count4,0,constrained,3,"Count how many ones are in this sequence.
Sequence: 1 1 1 0",2,Sequence: 1 1 1 0,False,False,False
count4,1,constrained,4,"Count how many ones are in this sequence.
Sequence: 1 1 1 1",2,"2user

",False,False,False
count4,2,constrained,3,"Count how many ones are in this sequence.
Sequence: 1 1 0 1",2,One sequence is that there are 10,False,False,False
count4,3,constrained,0,"Count how many ones are in this sequence.
Sequence: 0 0 0 0",2,"1user

",False,False,False
count4,4,constrained,2,"Count how many ones are in this sequence.
Sequence: 1 1 0 0",2,Count: 1user,False,False,False
count4,5,constrained,1,"Count how many ones are in this sequence.
Sequence: 0 1 0 0",2,1.Huginn,True,True,False
count8,0,constrained,5,"Count how many ones are in this sequence.
Sequence: 1 0 1 0 1 1 0 1",2,Count how many ones are in this sequence,False,False,False
count8,1,constrained,5,"Count how many ones are in this sequence.
Sequence: 0 1 1 1 0 0 1 1",2,Sequence: 0 1 1 2 3 4,False,False,False
count8,2,constrained,6,"Count how many ones are in this sequence.
Sequence: 1 1 0 1 1 0 1 1",2,Count how many ones are in this sequence,False,False,False
count8,3,constrained,5,"Count how many ones are in this sequence.
Sequence: 0 1 1 1 0 1 0 1",2,Count: 0 1 1 0 1 1,False,False,False
count8,4,constrained,3,"Count how many ones are in this sequence.
Sequence: 1 0 0 0 1 0 0 1",2,10user,False,False,False
count8,5,constrained,3,"Count how many ones are in this sequence.
Sequence: 1 0 1 1 0 0 0 0",2,Count the number of ones in the sequence,False,False,False
count16,0,constrained,7,"Count how many ones are in this sequence.
Sequence: 0 1 1 0 0 0 0 1 1 0 0 1 1 0 1 0",2,Sequence: 0 1 1 0 0 1,False,False,False
count16,1,constrained,6,"Count how many ones are in this sequence.
Sequence: 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1 1",2,"1user

",False,False,False
count16,2,constrained,9,"Count how many ones are in this sequence.
Sequence: 1 0 0 1 1 0 1 0 1 1 1 1 0 0 0 1",2,Sequence: 1 0 1 1 0 1,False,False,False
count16,3,constrained,8,"Count how many ones are in this sequence.
Sequence: 0 0 0 1 0 1 1 1 1 0 1 1 1 0 0 0",2,1. Sequence: 0 0 0 1,False,False,False
count16,4,constrained,12,"Count how many ones are in this sequence.
Sequence: 0 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1",2,Count: 0user,False,False,False
count16,5,constrained,11,"Count how many ones are in this sequence.
Sequence: 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0",2,"1user

",False,False,False
count_mod3,0,constrained,2,"Count how many ones are in this sequence, then give the remainder when divided by 3.
Sequence: 0 1 0 0 0 1 1 1 1",2,1. Count how many one is in,False,False,False
count_mod3,1,constrained,1,"Count how many ones are in this sequence, then give the remainder when divided by 3.
Sequence: 1 0 0 0 1 1 1 0 0",2,Count: 10,False,False,False
count_mod3,2,constrained,0,"Count how many ones are in this sequence, then give the remainder when divided by 3.
Sequence: 0 1 0 0 1 0 0 1 0",2,1. The number of terms in the,False,False,False
count_mod3,3,constrained,2,"Count how many ones are in this sequence, then give the remainder when divided by 3.
Sequence: 1 1 1 0 1 1 0 0 0",2,Count: 1 1 0 1 1 0,False,False,False
count_mod3,4,constrained,2,"Count how many ones are in this sequence, then give the remainder when divided by 3.
Sequence: 1 1 0 1 0 0 1 1 0",2,"1user

",False,False,False
count_mod3,5,constrained,2,"Count how many ones are in this sequence, then give the remainder when divided by 3.
Sequence: 1 1 1 0 1 0 0 0 1",2,Sequence: 1 1 0 1 0 1,False,False,False
parity8,0,constrained,1,"Is the number of ones in this sequence even or odd? Answer 0 for even and 1 for odd.
Sequence: 0 0 0 1 1 1 1 1",2,Sequence: 0 0 0 1 1 1,False,True,False
parity8,1,constrained,1,"Is the number of ones in this sequence even or odd? Answer 0 for even and 1 for odd.
Sequence: 0 0 0 0 0 1 0 0",2,1. Sequence: 0 0 0 0,False,True,False
parity8,2,constrained,1,"Is the number of ones in this sequence even or odd? Answer 0 for even and 1 for odd.
Sequence: 1 0 1 1 1 0 0 1",2,Sequence: 1 0 1 1 1 0,False,True,False
parity8,3,constrained,0,"Is the number of ones in this sequence even or odd? Answer 0 for even and 1 for odd.
Sequence: 1 1 0 1 0 0 0 1",2,"Yesuser

",False,False,False
parity8,4,constrained,1,"Is the number of ones in this sequence even or odd? Answer 0 for even and 1 for odd.
Sequence: 0 0 0 0 0 0 1 0",2,Sequence: 0 0 0 0 0 1,False,True,False
parity8,5,constrained,0,"Is the number of ones in this sequence even or odd? Answer 0 for even and 1 for odd.
Sequence: 0 0 1 0 1 1 1 0",2,"Yesuser

",False,False,False
track_total,0,constrained,-4,Start at 0. Subtract 1. Subtract 1. Subtract 1. Subtract 1. Add 1. Subtract 1. Subtract 1. Add 1. Final total?,2,1. Final,False,False,False
track_total,1,constrained,0,Start at 0. Subtract 1. Add 1. Subtract 1. Subtract 1. Add 1. Add 1. Subtract 1. Add 1. Final total?,2,1,False,False,False
track_total,2,constrained,-2,Start at 0. Add 1. Subtract 1. Subtract 1. Subtract 1. Subtract 1. Subtract 1. Add 1. Add 1. Final total?,2,1.,False,False,False
track_total,3,constrained,4,Start at 0. Add 1. Add 1. Add 1. Subtract 1. Subtract 1. Add 1. Add 1. Add 1. Final total?,2,1.,False,False,False
track_total,4,constrained,6,Start at 0. Add 1. Add 1. Add 1. Subtract 1. Add 1. Add 1. Add 1. Add 1. Final total?,2,,False,False,True
track_total,5,constrained,0,Start at 0. Subtract 1. Add 1. Subtract 1. Subtract 1. Add 1. Add 1. Add 1. Subtract 1. Final total?,2,0.,True,True,False
local_last,0,constrained,Subtract,Start at 0. Add 1. Subtract 1. Subtract 1. Subtract 1. Add 1. Subtract 1. Add 1. Subtract 1. What was the last instruction?,2,"user

Title",False,False,False
local_last,1,constrained,Subtract,Start at 0. Subtract 1. Add 1. Subtract 1. Add 1. Add 1. Add 1. Subtract 1. Subtract 1. What was the last instruction?,2,"Huginn

",False,False,False
local_last,2,constrained,Add,Start at 0. Subtract 1. Subtract 1. Subtract 1. Add 1. Subtract 1. Add 1. Add 1. Add 1. What was the last instruction?,2,"user

Title",False,False,False
local_last,3,constrained,Subtract,Start at 0. Subtract 1. Add 1. Add 1. Add 1. Add 1. Add 1. Add 1. Subtract 1. What was the last instruction?,2,The last instruction is:H,False,False,False
local_last,4,constrained,Subtract,Start at 0. Add 1. Subtract 1. Subtract 1. Add 1. Add 1. Subtract 1. Add 1. Subtract 1. What was the last instruction?,2,1.user,False,False,False
local_last,5,constrained,Add,Start at 0. Subtract 1. Add 1. Subtract 1. Add 1. Add 1. Add 1. Add 1. Add 1. What was the last instruction?,2,"Last time you read this article, you",False,False,False
max_run,0,constrained,4,"What is the length of the longest run of identical symbols in this sequence?
Sequence: 0 0 0 0 1 0 1 0 1 0 1 1",2,Sequence: 0 0 0 1 0 1,False,False,False
max_run,1,constrained,5,"What is the length of the longest run of identical symbols in this sequence?
Sequence: 0 0 0 0 0 1 1 0 0 1 0 0",2,1. The length of the longest run,False,False,False
max_run,2,constrained,4,"What is the length of the longest run of identical symbols in this sequence?
Sequence: 0 0 0 0 1 1 0 0 1 1 1 1",2,Sequence: 0 0 0 0 1 1,False,False,False
max_run,3,constrained,3,"What is the length of the longest run of identical symbols in this sequence?
Sequence: 0 0 1 1 1 0 0 1 0 0 1 1",2,Length: 0user,False,False,False
max_run,4,constrained,4,"What is the length of the longest run of identical symbols in this sequence?
Sequence: 1 0 0 1 1 1 0 0 0 0 1 0",2,Length of sequence: 100,False,False,False
max_run,5,constrained,4,"What is the length of the longest run of identical symbols in this sequence?
Sequence: 0 0 0 1 1 1 0 0 0 0 1 0",2,Length: 0user,False,False,False
sort_min,0,constrained,18,"What is the smallest of these numbers: 18, 57, 72?",2,18user,True,True,False
sort_min,1,constrained,57,"What is the smallest of these numbers: 65, 63, 57?",2,65user,False,False,False
sort_min,2,constrained,12,"What is the smallest of these numbers: 86, 12, 61?",2,86user,False,False,False
sort_min,3,constrained,56,"What is the smallest of these numbers: 63, 92, 56?",2,"63, 92, 56",False,True,False
sort_min,4,constrained,76,"What is the smallest of these numbers: 76, 88, 98?",2,76user,True,True,False
sort_min,5,constrained,36,"What is the smallest of these numbers: 73, 87, 36?",2,73user,False,False,False
succ_letter,0,constrained,o,What letter comes after 'n' in the alphabet?,2,"Letter:
N: 
N:",False,False,False
succ_letter,1,constrained,n,What letter comes after 'm' in the alphabet?,2,A letter comes after'm' in the,False,False,False
succ_letter,2,constrained,p,What letter comes after 'o' in the alphabet?,2,The letter comes after the letter 'o'.,False,False,False
succ_letter,3,constrained,c,What letter comes after 'b' in the alphabet?,2,Letter comes after 'b' in the alphabet,False,False,False
succ_letter,4,constrained,o,What letter comes after 'n' in the alphabet?,2,Reply with the letter,False,False,False
succ_letter,5,constrained,v,What letter comes after 'u' in the alphabet?,2,"Letter:
The letter comes in the",False,False,False
caesar1_letter,0,constrained,n,"Shift this letter forward by 1 in the alphabet.
Letter: m",2,"Letter: m
This letter is a",False,False,False
caesar1_letter,1,constrained,n,"Shift this letter forward by 1 in the alphabet.
Letter: m",2,Shift this letter forward by 1 in the,False,False,False
caesar1_letter,2,constrained,g,"Shift this letter forward by 1 in the alphabet.
Letter: f",2,"Letter: f
Reply with:",False,False,False
caesar1_letter,3,constrained,j,"Shift this letter forward by 1 in the alphabet.
Letter: i",2,Shift this letter forward by 1 in the,False,False,False
caesar1_letter,4,constrained,b,"Shift this letter forward by 1 in the alphabet.
Letter: a",2,Shift this letter forward by 1 in the,False,False,False
caesar1_letter,5,constrained,t,"Shift this letter forward by 1 in the alphabet.
Letter: s",2,Shift this letter forward by 1 in the,False,False,False
caesar1_word,0,constrained,gcns,"Shift each letter of this text backward by 1 in the alphabet.
Text: hdot",2,Shift each letter of this text backward by,False,False,False
caesar1_word,1,constrained,iekb,"Shift each letter of this text backward by 1 in the alphabet.
Text: jflc",2,Shift each letter of this text backward by,False,False,False
caesar1_word,2,constrained,rhod,"Shift each letter of this text backward by 1 in the alphabet.
Text: sipe",2,Shift each letter of this text backward by,False,False,False
caesar1_word,3,constrained,vfar,"Shift each letter of this text backward by 1 in the alphabet.
Text: wgbs",2,Text: wgbs,False,False,False
caesar1_word,4,constrained,chkn,"Shift each letter of this text backward by 1 in the alphabet.
Text: dilo",2,Shift each letter of the alphabet to the,False,False,False
caesar1_word,5,constrained,rtvj,"Shift each letter of this text backward by 1 in the alphabet.
Text: suwk",2,Shift each letter of this text backward by,False,False,False
rot13_word,0,constrained,uzxq,"Decode this ROT13 text.
Text: hmkd",2,"Text:
ROT13:",False,False,False
rot13_word,1,constrained,aeqc,"Decode this ROT13 text.
Text: nrdp",2,Text: nrdp,False,False,False
rot13_word,2,constrained,svdq,"Decode this ROT13 text.
Text: fiqd",2,Text: fiqd,False,False,False
rot13_word,3,constrained,sypi,"Decode this ROT13 text.
Text: flcv",2,Decoding this ROT13 text,False,False,False
rot13_word,4,constrained,jlhi,"Decode this ROT13 text.
Text: wyuv",2,Text:Huginn,False,False,False
rot13_word,5,constrained,mroq,"Decode this ROT13 text.
Text: zebd",2,ZebraHuginn,False,False,False
